Year,State,Election,Election_Type,Row_Type,Incumbent,party,candidate,votes,percentage
1958,Tennessee,1958 U.S. Senate election in Tennessee,General,Candidate,False,Republican Party (United States),Hobart F. Atkins,"76,371",19.01%
1958,Tennessee,1958 U.S. Senate election in Tennessee,General,Candidate,False,Independent (politician),Chester W. Mason,"5,324",1.33%
1958,Tennessee,1958 U.S. Senate election in Tennessee,General,Candidate,False,Independent (politician),Thomas Gouge,"2,646",0.66%
1958,Tennessee,1958 U.S. Senate election in Tennessee,General,Total,False,,,"401,665",100.00%
1958,Texas,1958 United States Senate election in Texas,General,Winning,True,Democratic Party (United States),Ralph Yarborough,"587,030",74.58%
1958,Texas,1958 United States Senate election in Texas,General,Candidate,False,Republican Party (United States),Roy Whittenburg,"185,926",23.56%
1958,Texas,1958 United States Senate election in Texas,General,Total,False,,,"787,128",100.0%
1958,Utah,General election results,General,Winning,False,Democratic Party (United States),Frank Moss,"112,827",38.73%
1958,Utah,General election results,General,Candidate,True,Republican Party (United States),Arthur V. Watkins,"101,471",34.83%
1958,Utah,General election results,General,Candidate,False,Independent politician,J. Bracken Lee,"77,013",26.44%
1958,Utah,General election results,General,Total,False,,,"291,311",100.00%
1958,Vermont,"United States Senate election in Vermont, 1958",General,Winning,False,Republican Party (United States),Winston L. Prouty,"64,900",52.15%
1958,Vermont,"United States Senate election in Vermont, 1958",General,Candidate,False,Democratic Party (United States),Frederick J. Fayette,"59,536",47.84%
1958,Vermont,"United States Senate election in Vermont, 1958",General,Total,False,,,"124,442",100.00%
1958,Virginia,"United States Senate election in Virginia, 1958",General,Winning,False,Democratic Party (United States),"Harry F. Byrd, Sr. (inc.)","317,221",69.32%
1958,Virginia,"United States Senate election in Virginia, 1958",General,Candidate,False,Independent (politician),Louise Wensel,"120,224",26.27%
1958,Virginia,"United States Senate election in Virginia, 1958",General,Candidate,False,Social Democratic,Clarke T. Robb,"20,154",4.40%
1958,Washington,1958 U.S. Senate election in Washington,General,Winning,True,Democratic Party (US),Henry M. Jackson,"597,040",67.32%
1958,Washington,1958 U.S. Senate election in Washington,General,Candidate,False,Republican Party (US),William B. Bantz,"278,271",31.38%
1958,Washington,1958 U.S. Senate election in Washington,General,Candidate,False,Socialist Labor Party (US),Henry M. Killman,"7,592",0.86%
1958,Washington,1958 U.S. Senate election in Washington,General,Total,False,,,"886,822",100.00%
1958,West Virginia,1958 United States Senate election in West Virginia,General,Winning,False,Democratic Party (United States),Robert Byrd,"381,745",59.19%
1958,West Virginia,1958 United States Senate election in West Virginia,General,Candidate,True,Republican Party (United States),Chapman Revercomb,"263,172",40.81%
1958,West Virginia,1958 United States Senate election in West Virginia,General,Total,False,,,"644,917",100.00%
1958,West Virginia (special),General election,General,Winning,False,Democratic Party (United States),Jennings Randolph,"374,167",59.32%
1958,West Virginia (special),General election,General,Candidate,True,Republican Party (United States),"John D. Hoblitzell, Jr.","256,510",39.77%
1958,West Virginia (special),General election,General,Total,False,,,"630,677",100.00%
1958,Wisconsin,1958 United States Senate election in Wisconsin,General,Winning,True,Democratic Party (US),William Proxmire,"682,440",57.13%
1958,Wisconsin,1958 United States Senate election in Wisconsin,General,Candidate,False,Republican Party (US),Roland J. Steinle,"510,398",42.73%
1958,Wisconsin,1958 United States Senate election in Wisconsin,General,Candidate,False,Socialist Workers Party (US),James E. Boulton,"1,226",0.10%
1958,Wisconsin,1958 United States Senate election in Wisconsin,General,Candidate,False,Socialist Labor Party (US),Georgia Cozzini,537,0.05%
1958,Wisconsin,1958 United States Senate election in Wisconsin,General,Total,False,,,"1,194,601",100.00%
1958,Wyoming,1958 United States Senate election in Wyoming,General,Winning,False,Democratic Party (United States),Gale W. McGee,"58,035",50.84%
1958,Wyoming,1958 United States Senate election in Wyoming,General,Candidate,False,Republican Party (United States),Frank A. Barrett (inc.),"56,122",49.16%
