year,state,state_code,county,subdivision_type,candidate,party,votes,percentage,total_votes,winning_party
2020,Alabama,AL,Lauderdale,County,Other,Other,703,1.59,44339,Republican
2020,Alabama,AL,Lawrence,County,Donald Trump,Republican,12322,76.86,16031,Republican
2020,Alabama,AL,Lawrence,County,Joe Biden,Democratic,3562,22.22,16031,Republican
2020,Alabama,AL,Lawrence,County,Other,Other,147,0.92,16031,Republican
2020,Alabama,AL,Lee,County,Donald Trump,Republican,42221,59.09,71449,Republican
2020,Alabama,AL,Lee,County,Joe Biden,Democratic,27860,38.99,71449,Republican
2020,Alabama,AL,Lee,County,Other,Other,1368,1.91,71449,Republican
2020,Alabama,AL,Limestone,County,Donald Trump,Republican,34640,70.36,49235,Republican
2020,Alabama,AL,Limestone,County,Joe Biden,Democratic,13672,27.77,49235,Republican
2020,Alabama,AL,Limestone,County,Other,Other,923,1.87,49235,Republican
2020,Alabama,AL,Lowndes,County,Donald Trump,Republican,1836,26.86,6835,Democratic
2020,Alabama,AL,Lowndes,County,Joe Biden,Democratic,4972,72.74,6835,Democratic
2020,Alabama,AL,Lowndes,County,Other,Other,27,0.4,6835,Democratic
2020,Alabama,AL,Macon,County,Donald Trump,Republican,1541,17.67,8723,Democratic
2020,Alabama,AL,Macon,County,Joe Biden,Democratic,7108,81.49,8723,Democratic
2020,Alabama,AL,Macon,County,Other,Other,74,0.85,8723,Democratic
2020,Alabama,AL,Madison,County,Donald Trump,Republican,102780,52.77,194767,Republican
2020,Alabama,AL,Madison,County,Joe Biden,Democratic,87286,44.82,194767,Republican
2020,Alabama,AL,Madison,County,Other,Other,4701,2.41,194767,Republican
2020,Alabama,AL,Marengo,County,Donald Trump,Republican,5343,49.02,10900,Democratic
2020,Alabama,AL,Marengo,County,Joe Biden,Democratic,5488,50.35,10900,Democratic
2020,Alabama,AL,Marengo,County,Other,Other,69,0.63,10900,Democratic
2020,Alabama,AL,Marion,County,Donald Trump,Republican,12205,88.4,13807,Republican
2020,Alabama,AL,Marion,County,Joe Biden,Democratic,1463,10.6,13807,Republican
2020,Alabama,AL,Marion,County,Other,Other,139,1.01,13807,Republican
2020,Alabama,AL,Marshall,County,Donald Trump,Republican,33191,83.7,39655,Republican
2020,Alabama,AL,Marshall,County,Joe Biden,Democratic,5943,14.99,39655,Republican
2020,Alabama,AL,Marshall,County,Other,Other,521,1.31,39655,Republican
2020,Alabama,AL,Mobile,County,Donald Trump,Republican,101243,55.27,183164,Republican
2020,Alabama,AL,Mobile,County,Joe Biden,Democratic,79474,43.39,183164,Republican
2020,Alabama,AL,Mobile,County,Other,Other,2447,1.34,183164,Republican
2020,Alabama,AL,Monroe,County,Donald Trump,Republican,6147,57.62,10668,Republican
2020,Alabama,AL,Monroe,County,Joe Biden,Democratic,4455,41.76,10668,Republican
2020,Alabama,AL,Monroe,County,Other,Other,66,0.62,10668,Republican
2020,Alabama,AL,Montgomery,County,Donald Trump,Republican,33311,33.6,99139,Democratic
2020,Alabama,AL,Montgomery,County,Joe Biden,Democratic,64529,65.09,99139,Democratic
2020,Alabama,AL,Montgomery,County,Other,Other,1299,1.31,99139,Democratic
2020,Alabama,AL,Morgan,County,Donald Trump,Republican,39664,73.83,53722,Republican
2020,Alabama,AL,Morgan,County,Joe Biden,Democratic,13234,24.63,53722,Republican
2020,Alabama,AL,Morgan,County,Other,Other,824,1.53,53722,Republican
2020,Alabama,AL,Perry,County,Donald Trump,Republican,1339,25.6,5230,Democratic
2020,Alabama,AL,Perry,County,Joe Biden,Democratic,3860,73.8,5230,Democratic
2020,Alabama,AL,Perry,County,Other,Other,31,0.59,5230,Democratic
2020,Alabama,AL,Pickens,County,Donald Trump,Republican,5594,57.86,9668,Republican
2020,Alabama,AL,Pickens,County,Joe Biden,Democratic,4022,41.6,9668,Republican
2020,Alabama,AL,Pickens,County,Other,Other,52,0.54,9668,Republican
2020,Alabama,AL,Pike,County,Donald Trump,Republican,8042,58.1,13841,Republican
2020,Alabama,AL,Pike,County,Joe Biden,Democratic,5636,40.72,13841,Republican
2020,Alabama,AL,Pike,County,Other,Other,163,1.18,13841,Republican
